idx,site,xseq_lb,xseq_ub,yseq_lb,yseq_ub
480,SOAP,292797.55,292941.55,4099244.139,4099388.139
481,SOAP,292797.55,292941.55,4099340.139,4099484.139
482,SOAP,292797.55,292941.55,4099436.139,4099580.139
483,SOAP,292797.55,292941.55,4099532.139,4099676.139
484,SOAP,292797.55,292941.55,4099628.139,4099772.139
485,SOAP,292797.55,292941.55,4099724.139,4099868.139
486,SOAP,292797.55,292941.55,4099820.139,4099964.139
487,SOAP,292797.55,292941.55,4099916.139,4100060.139
488,SOAP,292797.55,292941.55,4100012.139,4100156.139
489,SOAP,292797.55,292941.55,4100108.139,4100252.139
490,SOAP,292797.55,292941.55,4100204.139,4100348.139
491,SOAP,292797.55,292941.55,4100300.139,4100444.139
492,SOAP,292797.55,292941.55,4100396.139,4100540.139
493,SOAP,292797.55,292941.55,4100492.139,4100636.139
494,SOAP,292797.55,292941.55,4100588.139,4100732.139
495,SOAP,292797.55,292941.55,4100684.139,4100828.139
496,SOAP,292797.55,292941.55,4100780.139,4100924.139
497,SOAP,292797.55,292941.55,4100876.139,4101020.139
498,SOAP,292797.55,292941.55,4100972.139,4101116.139
499,SOAP,292797.55,292941.55,4101068.139,4101212.139
500,SOAP,292797.55,292941.55,4101164.139,4101308.139
501,SOAP,292797.55,292941.55,4101260.139,4101404.139
502,SOAP,292797.55,292941.55,4101356.139,4101500.139
503,SOAP,292797.55,292941.55,4101452.139,4101596.139
504,SOAP,292797.55,292941.55,4101548.139,4101692.139
505,SOAP,292797.55,292941.55,4101644.139,4101788.139
506,SOAP,292797.55,292941.55,4101740.139,4101884.139
507,SOAP,292797.55,292941.55,4101836.139,4101980.139
508,SOAP,292797.55,292941.55,4101932.139,4102076.139
509,SOAP,292797.55,292941.55,4102028.139,4102172.139
510,SOAP,292797.55,292941.55,4102124.139,4102268.139
511,SOAP,292797.55,292941.55,4102220.139,4102364.139
512,SOAP,292797.55,292941.55,4102316.139,4102460.139
513,SOAP,292797.55,292941.55,4102412.139,4102556.139
514,SOAP,292797.55,292941.55,4102508.139,4102652.139
515,SOAP,292797.55,292941.55,4102604.139,4102748.139
516,SOAP,292797.55,292941.55,4102700.139,4102844.139
517,SOAP,292797.55,292941.55,4102796.139,4102940.139
518,SOAP,292797.55,292941.55,4102892.139,4103036.139
519,SOAP,292797.55,292941.55,4102988.139,4103132.139
520,SOAP,292797.55,292941.55,4103084.139,4103228.139
521,SOAP,292797.55,292941.55,4103180.139,4103324.139
522,SOAP,292797.55,292941.55,4103276.139,4103420.139
523,SOAP,292797.55,292941.55,4103372.139,4103516.139
524,SOAP,292797.55,292941.55,4103468.139,4103612.139
525,SOAP,292797.55,292941.55,4103564.139,4103708.139
526,SOAP,292797.55,292941.55,4103660.139,4103804.139
527,SOAP,292797.55,292941.55,4103756.139,4103900.139
528,SOAP,292797.55,292941.55,4103852.139,4103996.139
529,SOAP,292797.55,292941.55,4103948.139,4104092.139
530,SOAP,292797.55,292941.55,4104044.139,4104188.139
531,SOAP,292797.55,292941.55,4104140.139,4104284.139
532,SOAP,292797.55,292941.55,4104236.139,4104380.139
533,SOAP,292797.55,292941.55,4104332.139,4104476.139
534,SOAP,292797.55,292941.55,4104428.139,4104572.139
535,SOAP,292797.55,292941.55,4104524.139,4104668.139
536,SOAP,292797.55,292941.55,4104620.139,4104764.139
537,SOAP,292797.55,292941.55,4104716.139,4104860.139
538,SOAP,292797.55,292941.55,4104812.139,4104956.139
539,SOAP,292797.55,292941.55,4104908.139,4105052.139
540,SOAP,292797.55,292941.55,4105004.139,4105148.139
541,SOAP,292797.55,292941.55,4105100.139,4105244.139
542,SOAP,292797.55,292941.55,4105196.139,4105340.139
543,SOAP,292797.55,292941.55,4105292.139,4105436.139
544,SOAP,292797.55,292941.55,4105388.139,4105532.139
545,SOAP,292797.55,292941.55,4105484.139,4105628.139
546,SOAP,292797.55,292941.55,4105580.139,4105724.139
547,SOAP,292797.55,292941.55,4105676.139,4105820.139
548,SOAP,292797.55,292941.55,4105772.139,4105916.139
549,SOAP,292797.55,292941.55,4105868.139,4106012.139
550,SOAP,292797.55,292941.55,4105964.139,4106108.139
551,SOAP,292797.55,292941.55,4106060.139,4106204.139
552,SOAP,292797.55,292941.55,4106156.139,4106300.139
553,SOAP,292797.55,292941.55,4106252.139,4106396.139
554,SOAP,292797.55,292941.55,4106348.139,4106492.139
555,SOAP,292797.55,292941.55,4106444.139,4106588.139
556,SOAP,292797.55,292941.55,4106540.139,4106684.139
557,SOAP,292797.55,292941.55,4106636.139,4106780.139
558,SOAP,292797.55,292941.55,4106732.139,4106876.139
559,SOAP,292797.55,292941.55,4106828.139,4106972.139
560,SOAP,292797.55,292941.55,4106924.139,4107068.139
561,SOAP,292797.55,292941.55,4107020.139,4107164.139
562,SOAP,292797.55,292941.55,4107116.139,4107260.139
563,SOAP,292797.55,292941.55,4107212.139,4107356.139
564,SOAP,292797.55,292941.55,4107308.139,4107452.139
565,SOAP,292797.55,292941.55,4107404.139,4107548.139
566,SOAP,292797.55,292941.55,4107500.139,4107644.139
567,SOAP,292797.55,292941.55,4107596.139,4107740.139
568,SOAP,292797.55,292941.55,4107692.139,4107836.139
569,SOAP,292797.55,292941.55,4107788.139,4107932.139
570,SOAP,292797.55,292941.55,4107884.139,4108028.139
571,SOAP,292797.55,292941.55,4107980.139,4108124.139
572,SOAP,292797.55,292941.55,4108076.139,4108220.139
573,SOAP,292797.55,292941.55,4108172.139,4108316.139
574,SOAP,292797.55,292941.55,4108268.139,4108412.139
575,SOAP,292797.55,292941.55,4108364.139,4108508.139
576,SOAP,292797.55,292941.55,4108460.139,4108604.139
577,SOAP,292797.55,292941.55,4108556.139,4108700.139
578,SOAP,292797.55,292941.55,4108652.139,4108796.139
579,SOAP,292797.55,292941.55,4108748.139,4108892.139
580,SOAP,292797.55,292941.55,4108844.139,4108988.139
581,SOAP,292797.55,292941.55,4108940.139,4109084.139
582,SOAP,292797.55,292941.55,4109036.139,4109180.139
583,SOAP,292797.55,292941.55,4109132.139,4109276.139
584,SOAP,292797.55,292941.55,4109228.139,4109372.139
585,SOAP,292893.55,293037.55,4095308.139,4095452.139
586,SOAP,292893.55,293037.55,4095404.139,4095548.139
587,SOAP,292893.55,293037.55,4095500.139,4095644.139
588,SOAP,292893.55,293037.55,4095596.139,4095740.139
589,SOAP,292893.55,293037.55,4095692.139,4095836.139
590,SOAP,292893.55,293037.55,4095788.139,4095932.139
591,SOAP,292893.55,293037.55,4095884.139,4096028.139
592,SOAP,292893.55,293037.55,4095980.139,4096124.139
593,SOAP,292893.55,293037.55,4096076.139,4096220.139
594,SOAP,292893.55,293037.55,4096172.139,4096316.139
595,SOAP,292893.55,293037.55,4096268.139,4096412.139
596,SOAP,292893.55,293037.55,4096364.139,4096508.139
597,SOAP,292893.55,293037.55,4096460.139,4096604.139
598,SOAP,292893.55,293037.55,4096556.139,4096700.139
599,SOAP,292893.55,293037.55,4096652.139,4096796.139
600,SOAP,292893.55,293037.55,4096748.139,4096892.139
601,SOAP,292893.55,293037.55,4096844.139,4096988.139
602,SOAP,292893.55,293037.55,4096940.139,4097084.139
603,SOAP,292893.55,293037.55,4097036.139,4097180.139
604,SOAP,292893.55,293037.55,4097132.139,4097276.139
605,SOAP,292893.55,293037.55,4097228.139,4097372.139
606,SOAP,292893.55,293037.55,4097324.139,4097468.139
607,SOAP,292893.55,293037.55,4097420.139,4097564.139
608,SOAP,292893.55,293037.55,4097516.139,4097660.139
609,SOAP,292893.55,293037.55,4097612.139,4097756.139
610,SOAP,292893.55,293037.55,4097708.139,4097852.139
611,SOAP,292893.55,293037.55,4097804.139,4097948.139
612,SOAP,292893.55,293037.55,4097900.139,4098044.139
613,SOAP,292893.55,293037.55,4097996.139,4098140.139
614,SOAP,292893.55,293037.55,4098092.139,4098236.139
615,SOAP,292893.55,293037.55,4098188.139,4098332.139
616,SOAP,292893.55,293037.55,4098284.139,4098428.139
617,SOAP,292893.55,293037.55,4098380.139,4098524.139
618,SOAP,292893.55,293037.55,4098476.139,4098620.139
619,SOAP,292893.55,293037.55,4098572.139,4098716.139
620,SOAP,292893.55,293037.55,4098668.139,4098812.139
621,SOAP,292893.55,293037.55,4098764.139,4098908.139
622,SOAP,292893.55,293037.55,4098860.139,4099004.139
623,SOAP,292893.55,293037.55,4098956.139,4099100.139
624,SOAP,292893.55,293037.55,4099052.139,4099196.139
625,SOAP,292893.55,293037.55,4099148.139,4099292.139
626,SOAP,292893.55,293037.55,4099244.139,4099388.139
627,SOAP,292893.55,293037.55,4099340.139,4099484.139
628,SOAP,292893.55,293037.55,4099436.139,4099580.139
629,SOAP,292893.55,293037.55,4099532.139,4099676.139
630,SOAP,292893.55,293037.55,4099628.139,4099772.139
631,SOAP,292893.55,293037.55,4099724.139,4099868.139
632,SOAP,292893.55,293037.55,4099820.139,4099964.139
633,SOAP,292893.55,293037.55,4099916.139,4100060.139
634,SOAP,292893.55,293037.55,4100012.139,4100156.139
635,SOAP,292893.55,293037.55,4100108.139,4100252.139
636,SOAP,292893.55,293037.55,4100204.139,4100348.139
637,SOAP,292893.55,293037.55,4100300.139,4100444.139
638,SOAP,292893.55,293037.55,4100396.139,4100540.139
639,SOAP,292893.55,293037.55,4100492.139,4100636.139
640,SOAP,292893.55,293037.55,4100588.139,4100732.139
641,SOAP,292893.55,293037.55,4100684.139,4100828.139
642,SOAP,292893.55,293037.55,4100780.139,4100924.139
643,SOAP,292893.55,293037.55,4100876.139,4101020.139
644,SOAP,292893.55,293037.55,4100972.139,4101116.139
645,SOAP,292893.55,293037.55,4101068.139,4101212.139
646,SOAP,292893.55,293037.55,4101164.139,4101308.139
647,SOAP,292893.55,293037.55,4101260.139,4101404.139
648,SOAP,292893.55,293037.55,4101356.139,4101500.139
649,SOAP,292893.55,293037.55,4101452.139,4101596.139
650,SOAP,292893.55,293037.55,4101548.139,4101692.139
651,SOAP,292893.55,293037.55,4101644.139,4101788.139
652,SOAP,292893.55,293037.55,4101740.139,4101884.139
653,SOAP,292893.55,293037.55,4101836.139,4101980.139
654,SOAP,292893.55,293037.55,4101932.139,4102076.139
655,SOAP,292893.55,293037.55,4102028.139,4102172.139
656,SOAP,292893.55,293037.55,4102124.139,4102268.139
657,SOAP,292893.55,293037.55,4102220.139,4102364.139
658,SOAP,292893.55,293037.55,4102316.139,4102460.139
659,SOAP,292893.55,293037.55,4102412.139,4102556.139
660,SOAP,292893.55,293037.55,4102508.139,4102652.139
661,SOAP,292893.55,293037.55,4102604.139,4102748.139
662,SOAP,292893.55,293037.55,4102700.139,4102844.139
663,SOAP,292893.55,293037.55,4102796.139,4102940.139
664,SOAP,292893.55,293037.55,4102892.139,4103036.139
665,SOAP,292893.55,293037.55,4102988.139,4103132.139
666,SOAP,292893.55,293037.55,4103084.139,4103228.139
667,SOAP,292893.55,293037.55,4103180.139,4103324.139
668,SOAP,292893.55,293037.55,4103276.139,4103420.139
669,SOAP,292893.55,293037.55,4103372.139,4103516.139
670,SOAP,292893.55,293037.55,4103468.139,4103612.139
671,SOAP,292893.55,293037.55,4103564.139,4103708.139
672,SOAP,292893.55,293037.55,4103660.139,4103804.139
673,SOAP,292893.55,293037.55,4103756.139,4103900.139
674,SOAP,292893.55,293037.55,4103852.139,4103996.139
675,SOAP,292893.55,293037.55,4103948.139,4104092.139
676,SOAP,292893.55,293037.55,4104044.139,4104188.139
677,SOAP,292893.55,293037.55,4104140.139,4104284.139
678,SOAP,292893.55,293037.55,4104236.139,4104380.139
679,SOAP,292893.55,293037.55,4104332.139,4104476.139
680,SOAP,292893.55,293037.55,4104428.139,4104572.139
681,SOAP,292893.55,293037.55,4104524.139,4104668.139
682,SOAP,292893.55,293037.55,4104620.139,4104764.139
683,SOAP,292893.55,293037.55,4104716.139,4104860.139
684,SOAP,292893.55,293037.55,4104812.139,4104956.139
685,SOAP,292893.55,293037.55,4104908.139,4105052.139
686,SOAP,292893.55,293037.55,4105004.139,4105148.139
687,SOAP,292893.55,293037.55,4105100.139,4105244.139
688,SOAP,292893.55,293037.55,4105196.139,4105340.139
689,SOAP,292893.55,293037.55,4105292.139,4105436.139
690,SOAP,292893.55,293037.55,4105388.139,4105532.139
691,SOAP,292893.55,293037.55,4105484.139,4105628.139
692,SOAP,292893.55,293037.55,4105580.139,4105724.139
693,SOAP,292893.55,293037.55,4105676.139,4105820.139
694,SOAP,292893.55,293037.55,4105772.139,4105916.139
695,SOAP,292893.55,293037.55,4105868.139,4106012.139
696,SOAP,292893.55,293037.55,4105964.139,4106108.139
697,SOAP,292893.55,293037.55,4106060.139,4106204.139
698,SOAP,292893.55,293037.55,4106156.139,4106300.139
699,SOAP,292893.55,293037.55,4106252.139,4106396.139
700,SOAP,292893.55,293037.55,4106348.139,4106492.139
701,SOAP,292893.55,293037.55,4106444.139,4106588.139
702,SOAP,292893.55,293037.55,4106540.139,4106684.139
703,SOAP,292893.55,293037.55,4106636.139,4106780.139
704,SOAP,292893.55,293037.55,4106732.139,4106876.139
705,SOAP,292893.55,293037.55,4106828.139,4106972.139
706,SOAP,292893.55,293037.55,4106924.139,4107068.139
707,SOAP,292893.55,293037.55,4107020.139,4107164.139
708,SOAP,292893.55,293037.55,4107116.139,4107260.139
709,SOAP,292893.55,293037.55,4107212.139,4107356.139
710,SOAP,292893.55,293037.55,4107308.139,4107452.139
711,SOAP,292893.55,293037.55,4107404.139,4107548.139
712,SOAP,292893.55,293037.55,4107500.139,4107644.139
713,SOAP,292893.55,293037.55,4107596.139,4107740.139
714,SOAP,292893.55,293037.55,4107692.139,4107836.139
715,SOAP,292893.55,293037.55,4107788.139,4107932.139
716,SOAP,292893.55,293037.55,4107884.139,4108028.139
717,SOAP,292893.55,293037.55,4107980.139,4108124.139
718,SOAP,292893.55,293037.55,4108076.139,4108220.139
719,SOAP,292893.55,293037.55,4108172.139,4108316.139
720,SOAP,292893.55,293037.55,4108268.139,4108412.139
721,SOAP,292893.55,293037.55,4108364.139,4108508.139
722,SOAP,292893.55,293037.55,4108460.139,4108604.139
723,SOAP,292893.55,293037.55,4108556.139,4108700.139
724,SOAP,292893.55,293037.55,4108652.139,4108796.139
725,SOAP,292893.55,293037.55,4108748.139,4108892.139
726,SOAP,292893.55,293037.55,4108844.139,4108988.139
727,SOAP,292893.55,293037.55,4108940.139,4109084.139
728,SOAP,292893.55,293037.55,4109036.139,4109180.139
729,SOAP,292893.55,293037.55,4109132.139,4109276.139
730,SOAP,292893.55,293037.55,4109228.139,4109372.139
731,SOAP,292989.55,293133.55,4095308.139,4095452.139
732,SOAP,292989.55,293133.55,4095404.139,4095548.139
733,SOAP,292989.55,293133.55,4095500.139,4095644.139
734,SOAP,292989.55,293133.55,4095596.139,4095740.139
735,SOAP,292989.55,293133.55,4095692.139,4095836.139
736,SOAP,292989.55,293133.55,4095788.139,4095932.139
737,SOAP,292989.55,293133.55,4095884.139,4096028.139
738,SOAP,292989.55,293133.55,4095980.139,4096124.139
739,SOAP,292989.55,293133.55,4096076.139,4096220.139
740,SOAP,292989.55,293133.55,4096172.139,4096316.139
741,SOAP,292989.55,293133.55,4096268.139,4096412.139
742,SOAP,292989.55,293133.55,4096364.139,4096508.139
743,SOAP,292989.55,293133.55,4096460.139,4096604.139
744,SOAP,292989.55,293133.55,4096556.139,4096700.139
745,SOAP,292989.55,293133.55,4096652.139,4096796.139
746,SOAP,292989.55,293133.55,4096748.139,4096892.139
747,SOAP,292989.55,293133.55,4096844.139,4096988.139
748,SOAP,292989.55,293133.55,4096940.139,4097084.139
749,SOAP,292989.55,293133.55,4097036.139,4097180.139
750,SOAP,292989.55,293133.55,4097132.139,4097276.139
751,SOAP,292989.55,293133.55,4097228.139,4097372.139
752,SOAP,292989.55,293133.55,4097324.139,4097468.139
753,SOAP,292989.55,293133.55,4097420.139,4097564.139
754,SOAP,292989.55,293133.55,4097516.139,4097660.139
755,SOAP,292989.55,293133.55,4097612.139,4097756.139
756,SOAP,292989.55,293133.55,4097708.139,4097852.139
757,SOAP,292989.55,293133.55,4097804.139,4097948.139
758,SOAP,292989.55,293133.55,4097900.139,4098044.139
759,SOAP,292989.55,293133.55,4097996.139,4098140.139
760,SOAP,292989.55,293133.55,4098092.139,4098236.139
761,SOAP,292989.55,293133.55,4098188.139,4098332.139
762,SOAP,292989.55,293133.55,4098284.139,4098428.139
763,SOAP,292989.55,293133.55,4098380.139,4098524.139
764,SOAP,292989.55,293133.55,4098476.139,4098620.139
765,SOAP,292989.55,293133.55,4098572.139,4098716.139
766,SOAP,292989.55,293133.55,4098668.139,4098812.139
767,SOAP,292989.55,293133.55,4098764.139,4098908.139
768,SOAP,292989.55,293133.55,4098860.139,4099004.139
769,SOAP,292989.55,293133.55,4098956.139,4099100.139
770,SOAP,292989.55,293133.55,4099052.139,4099196.139
771,SOAP,292989.55,293133.55,4099148.139,4099292.139
772,SOAP,292989.55,293133.55,4099244.139,4099388.139
773,SOAP,292989.55,293133.55,4099340.139,4099484.139
774,SOAP,292989.55,293133.55,4099436.139,4099580.139
775,SOAP,292989.55,293133.55,4099532.139,4099676.139
776,SOAP,292989.55,293133.55,4099628.139,4099772.139
777,SOAP,292989.55,293133.55,4099724.139,4099868.139
778,SOAP,292989.55,293133.55,4099820.139,4099964.139
779,SOAP,292989.55,293133.55,4099916.139,4100060.139
780,SOAP,292989.55,293133.55,4100012.139,4100156.139
781,SOAP,292989.55,293133.55,4100108.139,4100252.139
782,SOAP,292989.55,293133.55,4100204.139,4100348.139
783,SOAP,292989.55,293133.55,4100300.139,4100444.139
784,SOAP,292989.55,293133.55,4100396.139,4100540.139
785,SOAP,292989.55,293133.55,4100492.139,4100636.139
786,SOAP,292989.55,293133.55,4100588.139,4100732.139
787,SOAP,292989.55,293133.55,4100684.139,4100828.139
788,SOAP,292989.55,293133.55,4100780.139,4100924.139
789,SOAP,292989.55,293133.55,4100876.139,4101020.139
790,SOAP,292989.55,293133.55,4100972.139,4101116.139
791,SOAP,292989.55,293133.55,4101068.139,4101212.139
792,SOAP,292989.55,293133.55,4101164.139,4101308.139
793,SOAP,292989.55,293133.55,4101260.139,4101404.139
794,SOAP,292989.55,293133.55,4101356.139,4101500.139
795,SOAP,292989.55,293133.55,4101452.139,4101596.139
796,SOAP,292989.55,293133.55,4101548.139,4101692.139
797,SOAP,292989.55,293133.55,4101644.139,4101788.139
798,SOAP,292989.55,293133.55,4101740.139,4101884.139
799,SOAP,292989.55,293133.55,4101836.139,4101980.139
800,SOAP,292989.55,293133.55,4101932.139,4102076.139
801,SOAP,292989.55,293133.55,4102028.139,4102172.139
802,SOAP,292989.55,293133.55,4102124.139,4102268.139
803,SOAP,292989.55,293133.55,4102220.139,4102364.139
804,SOAP,292989.55,293133.55,4102316.139,4102460.139
805,SOAP,292989.55,293133.55,4102412.139,4102556.139
806,SOAP,292989.55,293133.55,4102508.139,4102652.139
807,SOAP,292989.55,293133.55,4102604.139,4102748.139
808,SOAP,292989.55,293133.55,4102700.139,4102844.139
809,SOAP,292989.55,293133.55,4102796.139,4102940.139
810,SOAP,292989.55,293133.55,4102892.139,4103036.139
811,SOAP,292989.55,293133.55,4102988.139,4103132.139
812,SOAP,292989.55,293133.55,4103084.139,4103228.139
813,SOAP,292989.55,293133.55,4103180.139,4103324.139
814,SOAP,292989.55,293133.55,4103276.139,4103420.139
815,SOAP,292989.55,293133.55,4103372.139,4103516.139
816,SOAP,292989.55,293133.55,4103468.139,4103612.139
817,SOAP,292989.55,293133.55,4103564.139,4103708.139
818,SOAP,292989.55,293133.55,4103660.139,4103804.139
819,SOAP,292989.55,293133.55,4103756.139,4103900.139
820,SOAP,292989.55,293133.55,4103852.139,4103996.139
821,SOAP,292989.55,293133.55,4103948.139,4104092.139
822,SOAP,292989.55,293133.55,4104044.139,4104188.139
823,SOAP,292989.55,293133.55,4104140.139,4104284.139
824,SOAP,292989.55,293133.55,4104236.139,4104380.139
825,SOAP,292989.55,293133.55,4104332.139,4104476.139
826,SOAP,292989.55,293133.55,4104428.139,4104572.139
827,SOAP,292989.55,293133.55,4104524.139,4104668.139
828,SOAP,292989.55,293133.55,4104620.139,4104764.139
829,SOAP,292989.55,293133.55,4104716.139,4104860.139
830,SOAP,292989.55,293133.55,4104812.139,4104956.139
831,SOAP,292989.55,293133.55,4104908.139,4105052.139
832,SOAP,292989.55,293133.55,4105004.139,4105148.139
833,SOAP,292989.55,293133.55,4105100.139,4105244.139
834,SOAP,292989.55,293133.55,4105196.139,4105340.139
835,SOAP,292989.55,293133.55,4105292.139,4105436.139
836,SOAP,292989.55,293133.55,4105388.139,4105532.139
837,SOAP,292989.55,293133.55,4105484.139,4105628.139
838,SOAP,292989.55,293133.55,4105580.139,4105724.139
839,SOAP,292989.55,293133.55,4105676.139,4105820.139
840,SOAP,292989.55,293133.55,4105772.139,4105916.139
841,SOAP,292989.55,293133.55,4105868.139,4106012.139
842,SOAP,292989.55,293133.55,4105964.139,4106108.139
843,SOAP,292989.55,293133.55,4106060.139,4106204.139
844,SOAP,292989.55,293133.55,4106156.139,4106300.139
845,SOAP,292989.55,293133.55,4106252.139,4106396.139
846,SOAP,292989.55,293133.55,4106348.139,4106492.139
847,SOAP,292989.55,293133.55,4106444.139,4106588.139
848,SOAP,292989.55,293133.55,4106540.139,4106684.139
849,SOAP,292989.55,293133.55,4106636.139,4106780.139
850,SOAP,292989.55,293133.55,4106732.139,4106876.139
851,SOAP,292989.55,293133.55,4106828.139,4106972.139
